victim_age,police_deployed,latitude,longitude,report_hour,report_day_of_week,report_month,victim_gender_M,victim_gender_X,weapon_used_Explosives,weapon_used_Firearm,weapon_used_Knife,weapon_used_Other,weapon_used_Poison,weapon_used_Unknown,crime_domain_Other Crime,crime_domain_Traffic Fatality,crime_domain_Violent Crime,case_closed_Yes
75,5,19.3428238,72.805441,,,,True,False,False,False,False,True,False,False,True,False,False,False
52,9,12.9767936,77.590082,9.0,1.0,2.0,False,False,False,False,True,False,False,False,False,False,True,True
61,13,19.1943294,72.9701779,7.0,5.0,1.0,False,True,False,False,False,True,False,False,False,False,True,False
41,14,28.6328027,77.2197713,,,,False,False,False,False,False,False,False,False,True,False,False,True
51,13,17.360589,78.4740613,17.0,1.0,2.0,False,False,False,False,False,False,True,False,False,False,True,True
54,6,20.0112475,73.7902364,,,,False,False,False,False,False,False,True,False,True,False,False,True
71,13,23.0215374,72.5800568,,,,False,True,False,False,False,False,True,False,True,False,False,False
49,5,28.6328027,77.2197713,2.0,1.0,3.0,False,False,True,False,False,False,False,False,False,False,False,True
74,11,34.0747444,74.8204443,9.0,1.0,2.0,True,False,False,False,False,True,False,False,True,False,False,True
74,17,28.6328027,77.2197713,9.0,5.0,1.0,True,False,False,False,False,False,False,True,True,False,False,False
36,15,13.0836939,80.270186,4.0,1.0,3.0,False,True,True,False,False,False,False,False,True,False,False,False
49,18,17.360589,78.4740613,23.0,1.0,2.0,False,True,False,False,False,False,False,True,True,False,False,True
50,4,19.054999,72.8692035,1.0,1.0,2.0,True,False,False,False,False,False,False,False,True,False,False,False
79,8,27.1752554,78.0098161,,,,False,False,False,False,False,False,False,False,True,False,False,True
48,3,23.2584857,77.401989,23.0,5.0,1.0,True,False,True,False,False,False,False,False,True,False,False,False
79,18,12.9767936,77.590082,16.0,5.0,1.0,False,False,False,False,False,False,False,False,False,False,True,False
33,11,17.6935526,83.2921297,2.0,1.0,2.0,False,True,False,False,False,False,False,True,True,False,False,False
38,14,19.1943294,72.9701779,21.0,1.0,2.0,False,True,True,False,False,False,False,False,False,True,False,True
65,13,12.9767936,77.590082,7.0,5.0,1.0,True,False,False,True,False,False,False,False,True,False,False,True
42,11,12.9767936,77.590082,0.0,1.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False
49,15,17.360589,78.4740613,15.0,1.0,3.0,False,True,False,False,False,False,False,True,True,False,False,False
47,9,26.4609135,80.3217588,1.0,5.0,1.0,True,False,False,False,False,False,True,False,True,False,False,False
31,13,13.0836939,80.270186,7.0,5.0,1.0,True,False,False,False,False,False,False,True,True,False,False,False
66,18,22.7203616,75.8681996,13.0,1.0,2.0,False,True,False,False,False,True,False,False,False,False,True,False
23,1,28.6328027,77.2197713,4.0,5.0,1.0,True,False,False,True,False,False,False,False,True,False,False,True
70,2,13.0836939,80.270186,17.0,5.0,1.0,True,False,False,True,False,False,False,False,True,False,False,True
65,4,26.8381,80.9346001,11.0,5.0,1.0,True,False,False,False,False,False,False,True,False,False,True,True
71,11,17.360589,78.4740613,22.0,1.0,3.0,True,False,False,False,False,False,False,True,False,False,True,True
52,14,26.4609135,80.3217588,7.0,1.0,3.0,True,False,False,False,False,True,False,False,True,False,False,True
77,6,28.6328027,77.2197713,23.0,5.0,1.0,False,True,True,False,False,False,False,False,True,False,False,False
44,8,25.6093239,85.1235252,8.0,1.0,3.0,False,False,False,False,False,False,False,False,False,False,False,True
12,2,12.9767936,77.590082,18.0,5.0,1.0,False,True,False,False,False,False,False,False,False,False,True,True
62,6,28.6328027,77.2197713,11.0,1.0,3.0,True,False,False,False,False,False,True,False,False,False,True,False
59,2,30.9090157,75.851601,5.0,4.0,4.0,True,False,False,False,False,False,False,False,False,False,True,False
75,1,19.3428238,72.805441,4.0,1.0,2.0,False,True,False,False,True,False,False,False,False,True,False,False
69,19,13.0836939,80.270186,15.0,5.0,1.0,False,True,False,False,False,False,True,False,False,False,True,False
75,15,28.6328027,77.2197713,4.0,1.0,3.0,False,False,True,False,False,False,False,False,True,False,False,True
10,10,28.6328027,77.2197713,2.0,1.0,2.0,True,False,False,True,False,False,False,False,False,True,False,True
54,4,21.1498134,79.0820556,0.0,1.0,2.0,False,True,False,True,False,False,False,False,False,False,True,False
54,9,22.7203616,75.8681996,13.0,1.0,3.0,False,True,False,False,False,False,False,True,True,False,False,True
29,11,22.7203616,75.8681996,11.0,4.0,4.0,True,False,True,False,False,False,False,False,True,False,False,False
59,16,22.7203616,75.8681996,8.0,4.0,4.0,False,True,False,False,False,True,False,False,False,False,True,True
47,7,19.054999,72.8692035,20.0,1.0,3.0,False,False,True,False,False,False,False,False,True,False,False,True
58,2,21.1498134,79.0820556,20.0,1.0,3.0,False,False,False,False,False,False,False,False,True,False,False,False
69,8,19.054999,72.8692035,18.0,1.0,3.0,True,False,False,False,False,False,False,False,True,False,False,False
22,8,21.2094892,72.8317058,4.0,1.0,2.0,False,False,False,False,True,False,False,False,True,False,False,True
41,19,17.6935526,83.2921297,18.0,1.0,3.0,True,False,False,False,True,False,False,False,False,False,True,False
51,19,27.1752554,78.0098161,23.0,1.0,3.0,False,True,False,False,False,False,True,False,True,False,False,True
52,2,28.6328027,77.2197713,22.0,1.0,2.0,False,False,False,False,False,False,False,True,True,False,False,True
19,15,12.9767936,77.590082,20.0,1.0,3.0,False,False,False,False,False,False,False,False,False,False,True,True
72,1,22.5726459,88.3638953,18.0,1.0,2.0,True,False,False,False,False,False,False,False,True,False,False,True
43,17,19.054999,72.8692035,20.0,1.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False
69,9,23.2584857,77.401989,20.0,1.0,3.0,True,False,True,False,False,False,False,False,False,False,True,False
27,10,13.0836939,80.270186,16.0,1.0,3.0,True,False,False,False,True,False,False,False,False,False,False,True
28,1,25.3356491,83.0076292,13.0,1.0,3.0,True,False,False,False,False,False,False,False,False,False,True,False
21,3,28.6328027,77.2197713,11.0,1.0,3.0,False,False,False,True,False,False,False,False,False,False,True,False
51,19,13.0836939,80.270186,15.0,1.0,2.0,False,True,False,False,False,False,False,False,False,False,True,True
40,2,21.1498134,79.0820556,1.0,1.0,3.0,False,False,False,False,False,True,False,False,False,False,True,True
38,19,23.0215374,72.5800568,13.0,4.0,4.0,False,True,False,False,False,False,False,False,True,False,False,False
20,11,34.0747444,74.8204443,3.0,1.0,3.0,False,True,False,False,False,False,False,True,True,False,False,False
28,19,21.2094892,72.8317058,23.0,1.0,3.0,False,False,False,False,False,False,False,True,True,False,False,True
25,5,19.054999,72.8692035,20.0,1.0,3.0,False,False,False,False,True,False,False,False,True,False,False,False
72,12,20.0112475,73.7902364,6.0,6.0,5.0,True,False,False,False,False,True,False,False,True,False,False,False
37,4,28.6328027,77.2197713,3.0,1.0,3.0,True,False,False,False,False,False,True,False,False,False,True,False
44,19,34.0747444,74.8204443,0.0,4.0,4.0,False,False,False,True,False,False,False,False,True,False,False,False
22,13,25.6093239,85.1235252,9.0,6.0,5.0,True,False,True,False,False,False,False,False,False,False,True,True
74,16,28.4031478,77.3105561,4.0,1.0,3.0,False,True,True,False,False,False,False,False,True,False,False,True
65,9,22.5726459,88.3638953,10.0,6.0,5.0,False,False,True,False,False,False,False,False,True,False,False,True
75,3,23.0215374,72.5800568,4.0,1.0,3.0,False,False,False,False,False,False,True,False,False,False,True,True
12,13,26.4609135,80.3217588,16.0,1.0,3.0,False,True,False,False,False,True,False,False,False,False,True,True
30,7,23.0215374,72.5800568,19.0,6.0,5.0,False,True,False,False,False,False,True,False,False,False,True,False
19,3,13.0836939,80.270186,16.0,4.0,4.0,False,False,False,False,True,False,False,False,True,False,False,False
74,5,26.9154576,75.8189817,23.0,1.0,3.0,False,True,False,False,False,False,False,True,False,False,True,True
49,15,19.054999,72.8692035,0.0,6.0,5.0,True,False,False,False,False,False,False,True,False,False,True,True
25,6,21.1498134,79.0820556,7.0,4.0,4.0,True,False,False,False,False,True,False,False,False,False,True,False
40,18,12.9767936,77.590082,12.0,1.0,3.0,True,False,False,False,True,False,False,False,True,False,False,False
79,5,28.6328027,77.2197713,12.0,6.0,5.0,False,True,False,False,False,False,False,False,False,True,False,False
52,12,19.054999,72.8692035,2.0,4.0,4.0,False,False,True,False,False,False,False,False,True,False,False,False
47,5,18.5213738,73.8545071,20.0,1.0,3.0,True,False,False,True,False,False,False,False,True,False,False,True
13,19,28.7749966,77.4586967,3.0,2.0,6.0,True,False,False,False,False,False,False,False,True,False,False,True
20,4,18.5213738,73.8545071,2.0,6.0,5.0,True,False,False,False,False,False,False,True,False,False,True,True
13,2,26.4609135,80.3217588,22.0,1.0,3.0,False,False,False,False,False,False,False,False,True,False,False,False
60,11,12.9767936,77.590082,0.0,6.0,5.0,False,True,False,False,False,True,False,False,True,False,False,True
52,1,28.6328027,77.2197713,20.0,1.0,3.0,True,False,False,False,False,False,False,False,False,False,True,True
12,1,17.360589,78.4740613,0.0,2.0,6.0,False,True,True,False,False,False,False,False,True,False,False,False
69,19,19.054999,72.8692035,21.0,6.0,5.0,False,False,False,False,True,False,False,False,True,False,False,True
43,14,18.5213738,73.8545071,14.0,1.0,3.0,False,True,False,False,False,True,False,False,False,False,True,True
20,18,17.360589,78.4740613,0.0,4.0,4.0,False,False,False,True,False,False,False,False,False,False,True,False
34,2,26.8381,80.9346001,16.0,1.0,3.0,True,False,False,False,False,True,False,False,True,False,False,True
12,8,27.1752554,78.0098161,17.0,4.0,4.0,True,False,False,False,False,False,True,False,False,True,False,True
76,5,19.054999,72.8692035,4.0,4.0,4.0,True,False,False,False,False,False,False,False,True,False,False,True
69,9,18.5213738,73.8545071,15.0,2.0,6.0,True,False,True,False,False,False,False,False,False,False,True,False
11,10,28.6328027,77.2197713,1.0,4.0,4.0,False,False,False,True,False,False,False,False,True,False,False,True
55,15,29.0018557,77.7679671,12.0,6.0,5.0,False,False,False,False,False,False,True,False,False,False,True,True
52,16,19.054999,72.8692035,0.0,4.0,4.0,False,True,False,True,False,False,False,False,True,False,False,False
29,10,17.6935526,83.2921297,16.0,2.0,6.0,False,False,False,False,False,False,False,False,False,False,False,False
53,1,13.0836939,80.270186,10.0,4.0,4.0,False,True,False,False,False,False,False,False,False,False,True,False
40,14,18.5213738,73.8545071,1.0,2.0,6.0,False,False,False,False,False,False,False,False,False,False,True,False
23,16,28.6328027,77.2197713,20.0,4.0,4.0,False,True,False,False,False,True,False,False,False,False,True,True
36,2,22.3053263,70.8028377,19.0,6.0,5.0,True,False,True,False,False,False,False,False,False,False,True,False
11,13,23.0215374,72.5800568,11.0,6.0,5.0,False,True,True,False,False,False,False,False,False,False,True,True
46,2,26.9154576,75.8189817,6.0,4.0,4.0,False,False,True,False,False,False,False,False,True,False,False,False
29,17,13.0836939,80.270186,22.0,2.0,6.0,False,False,False,False,False,True,False,False,True,False,False,False
66,15,22.7203616,75.8681996,13.0,2.0,6.0,False,False,False,False,False,True,False,False,True,False,False,True
16,8,13.0836939,80.270186,13.0,4.0,4.0,True,False,False,False,False,True,False,False,True,False,False,False
65,8,26.8381,80.9346001,23.0,6.0,5.0,True,False,False,False,False,False,True,False,True,False,False,False
61,2,28.6328027,77.2197713,2.0,4.0,7.0,False,True,False,False,False,False,False,True,False,True,False,False
27,9,26.8381,80.9346001,22.0,4.0,4.0,True,False,False,False,False,False,False,False,True,False,False,True
68,18,17.6935526,83.2921297,16.0,4.0,4.0,False,False,False,False,False,False,False,False,False,True,False,False
74,4,19.054999,72.8692035,21.0,2.0,6.0,True,False,True,False,False,False,False,False,True,False,False,False
25,7,18.5213738,73.8545071,2.0,4.0,7.0,False,False,False,False,False,False,False,False,False,False,False,False
53,1,17.360589,78.4740613,21.0,6.0,5.0,False,True,True,False,False,False,False,False,False,True,False,True
58,12,19.054999,72.8692035,13.0,6.0,5.0,False,False,False,False,False,False,True,False,True,False,False,True
18,19,19.3428238,72.805441,16.0,4.0,4.0,False,False,True,False,False,False,False,False,True,False,False,True
33,4,25.6093239,85.1235252,20.0,2.0,6.0,False,True,False,False,False,False,False,True,True,False,False,False
78,13,26.4609135,80.3217588,8.0,2.0,6.0,True,False,False,True,False,False,False,False,True,False,False,False
46,14,28.6328027,77.2197713,6.0,2.0,6.0,False,True,False,False,True,False,False,False,False,False,True,False
28,15,26.8381,80.9346001,7.0,2.0,6.0,False,False,False,False,False,False,True,False,False,False,True,False
11,1,13.0836939,80.270186,12.0,4.0,7.0,False,False,True,False,False,False,False,False,True,False,False,True
45,2,28.6328027,77.2197713,14.0,6.0,5.0,False,False,False,True,False,False,False,False,True,False,False,True
